TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,UserCityName,UserCityCountryId,AttractionCityName,AttractionCityCountryId,ContinentName,RegionName,RegionContinentId,CountryName,CountryRegionId,AttractionType,Season,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionVisitCount,VisitModePopularity,AttractionTypePopularity
145742,10795,2017,8,2,369,4,5,21,163,8755.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145743,4844,2017,7,2,369,4,5,21,163,9009.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.333333333333333,3,3.4151898734177215,2765,21620,10917
145745,29698,2017,8,3,369,4,3,12,89,2623.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Summer,4.0,1,3.4151898734177215,2765,15217,10917
145746,69932,2017,7,3,369,5,3,14,105,1399.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Philippines,14,Beaches,Summer,5.0,1,3.4151898734177215,2765,15217,10917
145749,7512,2017,7,3,369,5,4,15,109,3965.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,4,3.4151898734177215,2765,15217,10917
145750,18018,2017,8,4,369,5,3,13,93,2819.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,2,3.4151898734177215,2765,10945,10917
145751,23487,2017,7,2,369,4,5,20,151,6945.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Italy,20,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145752,16432,2017,7,2,369,5,3,13,93,2749.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145755,34244,2016,8,2,369,3,5,21,160,7588.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Ireland,21,Beaches,Summer,3.0,1,3.4151898734177215,2765,21620,10917
145756,67631,2017,7,1,369,4,3,13,93,2819.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,1,3.4151898734177215,2765,623,10917
145757,57493,2017,7,3,369,5,4,15,109,5057.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145759,30749,2017,7,3,369,3,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145760,49221,2017,7,2,369,4,5,21,163,818.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.4,5,3.4151898734177215,2765,21620,10917
145761,29325,2017,7,2,369,5,3,13,95,2939.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Nepal,13,Beaches,Summer,5.0,2,3.4151898734177215,2765,21620,10917
145762,53814,2017,7,2,369,4,5,21,163,8992.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145764,29397,2017,7,2,369,5,4,15,109,161.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,21620,10917
145765,69814,2016,8,2,369,4,3,13,93,2706.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.5,2,3.4151898734177215,2765,21620,10917
145766,1009,2017,2,3,369,4,2,8,48,335.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,Canada,8,Beaches,Winter,4.142857142857143,7,3.4151898734177215,2765,15217,10917
145767,24815,2017,7,3,369,1,4,15,109,3976.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,1.0,2,3.4151898734177215,2765,15217,10917
145769,59931,2017,7,4,369,5,3,13,91,2648.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Bangladesh,13,Beaches,Summer,4.0,3,3.4151898734177215,2765,10945,10917
145770,67087,2017,7,5,369,4,5,17,123,5782.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Czech Republic,17,Beaches,Summer,4.0,1,3.4151898734177215,2765,4525,10917
145772,46246,2017,6,3,369,3,3,13,93,2700.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145773,83105,2017,7,2,369,3,3,14,101,3285.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,3.0,1,3.4151898734177215,2765,21620,10917
145774,79161,2017,7,2,369,3,5,21,163,8991.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.0,1,3.4151898734177215,2765,21620,10917
145775,70325,2017,7,3,369,5,1,4,22,172.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Africa,,,South Africa,4,Beaches,Summer,5.0,4,3.4151898734177215,2765,15217,10917
145776,61874,2017,5,2,369,5,3,13,93,2708.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Spring,5.0,1,3.4151898734177215,2765,21620,10917
145777,61845,2017,7,2,369,4,3,13,93,2783.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,2,3.4151898734177215,2765,21620,10917
145778,83879,2017,7,2,369,3,4,15,109,4211.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,3.3333333333333335,3,3.4151898734177215,2765,21620,10917
145782,31799,2017,7,2,369,4,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145783,16060,2016,8,2,369,5,3,13,93,2848.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145784,34766,2017,7,5,369,3,4,15,109,4367.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,3.4,5,3.4151898734177215,2765,4525,10917
145785,75618,2017,7,2,369,5,4,15,109,5124.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,4.25,4,3.4151898734177215,2765,21620,10917
145786,20618,2017,7,5,369,4,3,14,101,3098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,4525,10917
145788,44875,2017,7,4,369,4,3,14,106,3551.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Singapore,14,Beaches,Summer,4.0,2,3.4151898734177215,2765,10945,10917
145789,43722,2017,7,4,369,4,5,21,163,5097.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,4,3.4151898734177215,2765,10945,10917
145790,47460,2017,7,4,369,2,3,14,101,3285.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,3.5,2,3.4151898734177215,2765,10945,10917
145791,60912,2017,5,1,369,5,3,14,101,3098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Spring,5.0,2,3.4151898734177215,2765,623,10917
145792,11443,2017,7,3,369,2,5,19,145,6701.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Sweden,19,Beaches,Summer,2.0,1,3.4151898734177215,2765,15217,10917
145793,68735,2017,7,4,369,5,5,21,163,3803.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.1,10,3.4151898734177215,2765,10945,10917
145794,76223,2017,7,4,369,4,3,14,103,3354.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Malaysia,14,Beaches,Summer,4.0,2,3.4151898734177215,2765,10945,10917
145795,78307,2017,7,2,369,4,4,15,109,4616.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,4.0,2,3.4151898734177215,2765,21620,10917
145796,73504,2016,12,3,369,4,3,14,101,3013.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Winter,4.666666666666667,3,3.4151898734177215,2765,15217,10917
145797,1508,2017,7,3,369,4,2,8,48,554.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,Canada,8,Beaches,Summer,4.0,1,3.4151898734177215,2765,15217,10917
145798,42558,2017,6,4,369,4,3,14,106,3545.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Singapore,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145799,28905,2017,7,5,369,4,1,3,14,50.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Africa,,,Egypt,3,Beaches,Summer,4.0,1,3.4151898734177215,2765,4525,10917
145802,873,2017,6,3,369,5,4,15,109,4715.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145803,48980,2017,7,5,369,4,3,14,101,3140.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,2,3.4151898734177215,2765,4525,10917
145804,74073,2017,7,4,369,5,4,15,109,4940.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,10945,10917
145807,77902,2017,7,3,369,5,3,13,93,2748.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,1,3.4151898734177215,2765,15217,10917
145808,23265,2017,7,2,369,2,5,17,130,6115.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Poland,17,Beaches,Summer,3.4,5,3.4151898734177215,2765,21620,10917
145809,29380,2017,7,4,369,3,3,12,89,2623.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Summer,3.0,1,3.4151898734177215,2765,10945,10917
145810,38084,2017,7,2,369,2,4,15,109,4940.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,2.0,1,3.4151898734177215,2765,21620,10917
145811,47106,2017,7,4,369,5,4,15,109,4395.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,10945,10917
145813,1941,2017,7,4,369,3,4,16,115,4956.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Summer,4.0,18,3.4151898734177215,2765,10945,10917
145814,27029,2017,7,3,369,3,2,8,51,1801.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145815,33256,2017,7,3,369,4,2,8,51,1801.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Summer,4.0,3,3.4151898734177215,2765,15217,10917
145816,15893,2017,7,3,369,4,3,13,93,2856.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,3,3.4151898734177215,2765,15217,10917
145817,3514,2017,5,4,369,4,4,15,109,535.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Spring,4.0,3,3.4151898734177215,2765,10945,10917
145819,28568,2017,7,3,369,3,2,7,43,266.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,Costa Rica,7,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145823,10687,2017,6,2,369,5,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,5.0,2,3.4151898734177215,2765,21620,10917
145824,82275,2017,7,4,369,4,5,21,163,8048.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145825,78687,2017,6,3,369,5,4,15,109,4451.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145826,66093,2017,1,2,369,4,3,13,93,2745.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Winter,4.0,1,3.4151898734177215,2765,21620,10917
145827,5140,2017,3,4,369,2,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Spring,2.5,2,3.4151898734177215,2765,10945,10917
145832,15635,2017,7,4,369,4,3,14,101,3098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145833,37575,2017,7,3,369,3,3,14,101,3098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145834,86218,2017,5,2,369,3,4,15,109,4573.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Spring,3.0,2,3.4151898734177215,2765,21620,10917
145836,46399,2017,7,3,369,3,3,11,74,2468.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Taiwan,11,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145838,22505,2017,6,3,369,3,3,13,93,2690.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145839,37189,2017,6,2,369,5,4,15,109,3750.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145841,74498,2017,7,2,369,2,5,21,163,780.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,2.0,2,3.4151898734177215,2765,21620,10917
145842,56768,2017,6,2,369,5,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145846,58862,2017,6,3,369,3,3,14,103,3354.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Malaysia,14,Beaches,Summer,3.0,1,3.4151898734177215,2765,15217,10917
145847,47420,2017,6,4,369,5,5,19,145,6651.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Sweden,19,Beaches,Summer,4.714285714285714,7,3.4151898734177215,2765,10945,10917
145848,26775,2017,6,2,369,4,2,8,51,1752.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Summer,4.5,2,3.4151898734177215,2765,21620,10917
145849,14709,2017,7,3,369,2,3,14,101,3260.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,3,3.4151898734177215,2765,15217,10917
145850,39672,2017,6,3,369,5,3,14,101,3064.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.6,5,3.4151898734177215,2765,15217,10917
145851,9373,2017,6,3,369,4,3,14,101,3098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,15217,10917
145852,85346,2017,6,2,369,5,3,14,103,3354.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Malaysia,14,Beaches,Summer,5.0,2,3.4151898734177215,2765,21620,10917
145853,72303,2017,6,3,369,5,3,13,93,2752.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,1,3.4151898734177215,2765,15217,10917
145854,37975,2017,6,2,369,4,3,11,69,2286.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,China,11,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145855,75726,2017,6,3,369,4,3,13,93,2835.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,2,3.4151898734177215,2765,15217,10917
145858,63835,2017,6,3,369,4,3,13,93,2738.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.5,2,3.4151898734177215,2765,15217,10917
145860,18413,2017,6,5,369,4,3,14,100,2999.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,East Timor,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,4525,10917
145861,23178,2017,6,2,369,4,4,16,115,5506.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145864,74376,2017,6,3,369,4,3,13,93,2835.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.5,2,3.4151898734177215,2765,15217,10917
145865,52468,2016,7,4,369,4,5,21,163,426.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145866,84700,2017,6,3,369,4,3,13,93,2738.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.25,4,3.4151898734177215,2765,15217,10917
145867,16021,2017,5,5,369,4,3,13,93,2745.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Spring,3.75,4,3.4151898734177215,2765,4525,10917
145868,22242,2017,6,3,369,4,3,13,93,2690.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,3.0,3,3.4151898734177215,2765,15217,10917
145870,11091,2017,6,4,369,3,5,21,163,781.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,2,3.4151898734177215,2765,10945,10917
145871,41873,2017,6,2,369,5,5,21,163,1840.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145874,2784,2017,6,2,369,4,5,21,163,743.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.5,2,3.4151898734177215,2765,21620,10917
145875,9500,2017,6,4,369,5,3,12,89,2623.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,United Arab Emirates,12,Beaches,Summer,5.0,2,3.4151898734177215,2765,10945,10917
145876,70595,2017,4,3,369,4,3,13,93,2814.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Spring,4.0,3,3.4151898734177215,2765,15217,10917
145877,34680,2017,5,3,369,4,3,14,103,3367.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Malaysia,14,Beaches,Spring,4.5,2,3.4151898734177215,2765,15217,10917
145878,3850,2017,2,5,369,3,5,21,163,1396.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Winter,4.285714285714286,7,3.4151898734177215,2765,4525,10917
145879,78541,2017,6,2,369,3,3,12,85,2560.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Palestine,12,Beaches,Summer,3.0,1,3.4151898734177215,2765,21620,10917
145880,52674,2017,6,4,369,3,5,21,163,8048.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.6666666666666665,6,3.4151898734177215,2765,10945,10917
145882,87198,2017,6,3,369,5,3,13,93,2819.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145883,26223,2017,6,2,369,3,4,15,109,5267.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,3.5,8,3.4151898734177215,2765,21620,10917
145884,60614,2017,6,3,369,5,3,13,93,2819.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145885,57488,2017,5,4,369,5,3,13,93,2736.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Spring,5.0,2,3.4151898734177215,2765,10945,10917
145886,79245,2017,6,5,369,3,4,15,109,4940.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,3.0,2,3.4151898734177215,2765,4525,10917
145887,71969,2017,6,2,369,2,5,21,163,4406.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,3.0,2,3.4151898734177215,2765,21620,10917
145888,36369,2017,5,3,369,5,3,14,101,3071.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Spring,4.363636363636363,11,3.4151898734177215,2765,15217,10917
145891,26377,2017,6,2,369,4,1,4,22,136.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Africa,,,South Africa,4,Beaches,Summer,4.0,1,3.4151898734177215,2765,21620,10917
145894,76848,2017,5,2,369,5,5,21,163,8313.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Spring,4.333333333333333,3,3.4151898734177215,2765,21620,10917
145895,37312,2017,5,3,369,4,5,17,126,6039.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Hungary,17,Beaches,Spring,4.75,4,3.4151898734177215,2765,15217,10917
145896,15719,2017,6,5,369,3,3,13,93,2739.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,3.0,2,3.4151898734177215,2765,4525,10917
145897,61998,2017,6,3,369,4,3,14,106,3551.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Singapore,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,15217,10917
145898,82313,2017,6,4,369,4,3,14,101,3285.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145900,61960,2017,6,3,369,5,3,14,101,3267.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,5.0,2,3.4151898734177215,2765,15217,10917
145904,9743,2017,6,3,369,4,3,13,93,2835.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Summer,4.0,2,3.4151898734177215,2765,15217,10917
145905,74389,2017,6,2,369,5,4,16,115,5578.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Summer,5.0,1,3.4151898734177215,2765,21620,10917
145906,56159,2017,6,3,369,5,3,14,101,3017.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Indonesia,14,Beaches,Summer,5.0,3,3.4151898734177215,2765,15217,10917
145907,84308,2017,6,4,369,5,3,14,103,3404.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Malaysia,14,Beaches,Summer,5.0,1,3.4151898734177215,2765,10945,10917
145909,59611,2017,5,2,369,1,2,8,51,1544.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Spring,2.0,3,3.4151898734177215,2765,21620,10917
145911,56866,2017,6,3,369,2,4,15,109,5098.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,2.8,5,3.4151898734177215,2765,15217,10917
145913,81345,2017,6,4,369,4,4,15,109,1434.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,4.5,2,3.4151898734177215,2765,10945,10917
145914,22025,2017,4,2,369,4,5,21,162,7635.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Netherlands,21,Beaches,Spring,4.0,1,3.4151898734177215,2765,21620,10917
145915,38349,2017,6,3,369,5,4,15,109,5082.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Summer,5.0,1,3.4151898734177215,2765,15217,10917
145916,63138,2017,6,2,369,3,2,8,51,765.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Summer,4.071428571428571,14,3.4151898734177215,2765,21620,10917
145917,56983,2017,6,2,369,4,4,16,115,390.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,New Zealand,16,Beaches,Summer,4.0,2,3.4151898734177215,2765,21620,10917
145918,8568,2017,6,5,369,4,5,21,163,8513.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,United Kingdom,21,Beaches,Summer,4.0,1,3.4151898734177215,2765,4525,10917
145922,79805,2017,6,4,369,3,3,14,107,3594.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Thailand,14,Beaches,Summer,3.0,1,3.4151898734177215,2765,10945,10917
145924,75512,2017,6,4,369,4,3,14,106,3551.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,Singapore,14,Beaches,Summer,4.0,1,3.4151898734177215,2765,10945,10917
145925,37169,2017,5,2,369,2,3,13,93,2708.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Asia,,,India,13,Beaches,Spring,3.8,5,3.4151898734177215,2765,21620,10917
145927,21325,2017,6,2,369,2,2,8,51,1376.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,America,,,United States,8,Beaches,Summer,3.5,2,3.4151898734177215,2765,21620,10917
145929,40992,2017,6,2,369,4,5,20,157,293.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Spain,20,Beaches,Summer,4.333333333333333,3,3.4151898734177215,2765,21620,10917
145930,83066,2017,6,2,369,3,5,21,162,667.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Europe,,,Netherlands,21,Beaches,Summer,3.0,1,3.4151898734177215,2765,21620,10917
145931,42271,2016,9,4,369,3,4,15,109,5180.0,1,13,Kuta Beach - Bali,Kuta,,,Douala,1,Australia & Oceania,,,Australia,15,Beaches,Fall,3.0,2,3.4151898734177215,2765,10945,10917
